Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
53	180.10362	113.85409	372.00198	64.91527	217.05556	54.54246	2.9612102e-05	54.54247	54.542103	216000	-4.9471853e-09	2434.9097	-0.021219186	-20.17212	0.78874445	0.009566469	0.1175	79.0	1490.303514957428
54	264.9458	95.640884	368.16864	55.878685	224.35294	53.002983	3.0263798e-05	53.002987	53.002598	220000	5.9604643e-10	2347.5144	-0.010238591	-151.10522	0.7829909	0.015666483	0.16625	11.0	1516.1672730445862
55	251.8736	112.49084	372.3845	59.024113	223.17647	56.83264	2.538322e-05	56.832657	56.83233	224000	1.0490417e-08	2360.5688	-0.022697983	-72.467285	0.7828247	0.011034689	0.12975	79.0	1543.8055744171143
56	185.26952	114.056946	358.1272	68.91434	217.27777	59.70782	2.6472047e-05	59.707825	59.70753	228000	-2.0503998e-08	2464.0676	-0.02156164	-31.784668	0.78422016	0.010005154	0.10625	79.0	1571.664176940918
57	187.37521	118.71647	370.4481	54.341774	216.33333	58.06239	2.6015285e-05	58.062405	58.0621	232000	1.0848045e-08	2505.3955	-0.022554033	-20.667969	0.77781904	0.0108556105	0.12725	79.0	1599.4028489589691
58	227.04076	104.44091	363.54886	74.18543	206.6842	56.511414	2.9452143e-05	56.511436	56.511097	236000	-6.109476e-09	2586.7688	-0.026208777	-23.371338	0.7735669	0.012152034	0.126	79.0	1627.0940985679626
59	228.9804	116.09763	370.96405	52.002625	214.0	57.993183	2.7579166e-05	57.993206	57.9929	240000	7.987023e-09	2430.5437	-0.027570602	-17.991455	0.78141457	0.012649124	0.148	79.0	1654.4760105609894
60	218.0614	110.482956	364.17844	63.867058	216.44444	59.458733	2.4772633e-05	59.45874	59.45845	244000	1.001358e-08	2325.052	-0.023375468	-0.939209	0.77892023	0.00945031	0.11	79.0	1682.3300824165344
61	197.76016	104.66759	327.89133	64.63576	206.47368	59.854923	2.7256005e-05	59.854942	59.85464	248000	2.503395e-08	2493.0684	-0.025700098	-10.239746	0.7752318	0.010997256	0.14575	79.0	1710.3324296474457
62	254.35194	107.453255	373.24576	93.81337	219.16667	58.79657	2.5112475e-05	58.796577	58.796272	252000	-1.0371208e-08	2504.5503	-0.027464096	-68.80957	0.766185	0.010538306	0.136	79.0	1737.7643129825592
63	239.0353	104.3655	354.85416	74.187096	211.61111	61.536922	2.3051869e-05	61.536934	61.53665	256000	-1.8239021e-08	2417.1768	-0.024246588	-17.435547	0.7523991	0.011068658	0.12	79.0	1765.5200312137604
64	254.02135	97.375725	355.7494	86.98043	213.11111	63.109673	2.2611295e-05	63.109688	63.109406	260000	6.437302e-09	2427.6172	-0.020702668	-52.420166	0.7476621	0.015117492	0.1215	31.0	1791.8230955600739
65	265.82245	92.341446	363.62878	74.51153	205.94737	65.64367	2.293201e-05	65.643684	65.64342	264000	-8.3446505e-10	2319.7034	-0.012863832	-81.262695	0.7464785	0.015710223	0.10125	9.0	1817.6625094413757
66	222.53374	103.065834	366.448	80.65933	205.89473	68.819695	2.0113985e-05	68.81971	68.81945	268000	9.059906e-09	2450.162	-0.014633314	-7.178711	0.7441032	0.016463501	0.15425	17.0	1843.8286745548248
67	264.3277	103.63814	374.32797	63.63877	215.11111	68.043655	2.1263302e-05	68.04367	68.043396	272000	1.0609627e-08	2364.1384	-0.017110344	-39.340576	0.74247444	0.015155957	0.1005	17.0	1869.7085103988647
68	295.06128	67.24316	367.4192	61.765953	205.47368	70.1355	2.3944634e-05	70.13552	70.13526	276000	3.7550927e-09	1832.6898	-0.010231564	-174.8844	0.7378088	0.016830577	0.14275	8.0	1895.244544506073
69	297.995	72.71344	365.56674	85.48209	213.94444	74.65844	2.9775905e-05	74.658424	74.658195	280000	-4.351139e-09	1794.3287	-0.016280605	-97.55847	0.73473454	0.015088822	0.10775	21.0	1921.0660517215729
70	302.71045	73.57689	365.33548	101.36654	212.83333	78.09011	1.7574124e-05	78.09013	78.089905	284000	-7.390976e-09	1777.8512	-0.012366397	-85.16101	0.730998	0.015907783	0.14375	9.0	1946.842544078827
71	286.36493	63.935596	367.61124	110.7197	199.1	81.21899	1.8032668e-05	81.218994	81.21878	288000	6.6161157e-09	1717.4636	-0.01543847	-28.784668	0.72855973	0.016946392	0.126	9.0	1972.7383725643158
72	248.44688	108.7565	352.5168	63.50004	215.83333	83.10448	1.6216278e-05	83.104485	83.10428	292000	1.502037e-08	2431.036	-0.017449472	-36.751465	0.7254857	0.015192725	0.092	20.0	1998.7671930789948
73	244.57614	95.57725	350.3591	86.240395	212.11111	81.21004	1.5899099e-05	81.210045	81.20983	296000	-7.510185e-09	2383.2134	-0.0062786755	-31.404053	0.72405696	0.017576518	0.17825	3.0	2024.3100740909576
74	234.53787	97.84777	367.81708	90.35369	220.55556	79.25917	2.1749129e-05	79.2592	79.25898	300000	-1.7881393e-09	2606.9028	-0.017989447	-80.83667	0.7219247	0.015125792	0.0965	34.0	2050.651537656784
75	261.5749	100.156746	369.98462	88.34244	223.35294	76.22309	2.1317639e-05	76.22311	76.22288	304000	1.847744e-08	2148.1338	-0.014139764	-0.018066406	0.7160464	0.015684448	0.12025	17.0	2076.79101729393
76	275.77808	89.08367	362.20245	57.860374	203.26315	75.92891	1.7097334e-05	75.928925	75.92868	308000	4.172325e-09	2092.3901	-0.017624186	-36.310547	0.7140227	0.015334362	0.1195	17.0	2102.485314846039
77	224.81007	111.466354	365.17593	63.641113	210.55556	77.94575	1.6723e-05	77.94575	77.945526	312000	-1.10119585e-08	2746.7893	-0.023418654	-53.803467	0.7069823	0.015168688	0.117	39.0	2129.208732366562
78	259.74567	99.66762	358.89587	71.05543	220.33333	75.59528	1.7113498e-05	75.59529	75.595055	316000	-1.1920929e-09	2087.4856	-0.018721543	-0.6411133	0.71090794	0.015685087	0.14025	27.0	2155.570677280426
79	219.511	97.44228	355.2755	90.43491	223.29411	75.147415	1.6722564e-05	75.14743	75.147194	320000	7.033348e-09	2491.5317	-0.02599059	-89.04663	0.7099378	0.013422859	0.1255	79.0	2182.8863768577576
80	202.01726	106.60529	353.56546	75.53092	217.05556	71.95663	1.9350708e-05	71.956635	71.95637	324000	1.0967255e-08	2805.3132	-0.024708098	-121.06348	0.71076596	0.012185524	0.111	79.0	2210.4340929985046
81	219.36641	107.299484	369.02316	70.69955	210.33333	68.15736	2.8011673e-05	68.15738	68.15708	328000	-7.629395e-09	2366.0276	-0.026358685	-16.882812	0.7135602	0.011597111	0.11175	79.0	2237.837133169174
82	191.78291	92.890976	316.75208	67.04573	207.26315	66.612686	2.855652e-05	66.61271	66.61238	332000	8.881092e-09	2482.5964	-0.026698986	-85.57178	0.71069026	0.010471272	0.13575	79.0	2265.4195070266724
83	227.22514	110.70186	370.6005	67.83134	203.94737	63.4995	4.491642e-05	63.499516	63.498993	336000	1.1205673e-08	2531.4827	-0.026523981	-1.9443359	0.71041465	0.015067644	0.13675	77.0	2292.7949464321136
84	252.15149	90.31638	366.59598	89.40574	228.23529	63.835617	3.8363793e-05	63.835625	63.835175	340000	-8.5830685e-09	1869.0015	-0.025491802	-12.464844	0.7087907	0.00995279	0.11375	79.0	2320.1059560775757
85	232.93431	97.318985	345.4322	61.13614	208.89473	65.06183	3.5473608e-05	65.06186	65.06143	344000	5.9604643e-10	2228.7063	-0.028714761	-1.6816406	0.7028026	0.012921379	0.1245	79.0	2347.7126803398132
86	240.7604	103.05738	359.59106	70.85382	210.0	65.56797	3.3583856e-05	65.56797	65.56762	348000	-7.867813e-09	2543.1274	-0.0077422895	-5.57666	0.70590127	0.016619124	0.206	4.0	2373.0030891895294
