Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	WM_LossMean	WM_LossStd	StopIter	Time
58	351.32504	55.55046	493.72888	227.89526	196.05	116.44528	34.445408	143.80727	15.799154	236000	1.2338162e-08	79.63427	-0.01103503	-20.900555	0.73325986	0.018724255	0.2235	1.730382672548294	0.24742634727454757	5.0	603.808108329773
59	355.6324	57.575607	508.18478	267.4903	199.7	114.67682	35.533855	143.60483	15.253946	240000	-1.4305115e-09	119.89923	-0.012220141	-25.065102	0.73163617	0.01581072	0.231	1.6866754651069642	0.19438719637407784	6.0	613.7476439476013
60	339.43777	42.29886	414.3181	285.2609	182.28572	112.85428	36.26881	143.06635	14.783799	244000	5.00679e-09	78.11261	-0.04104369	-28.449654	0.73073924	0.015051378	0.20675	1.6638939034938813	0.2148255298893201	25.0	624.0041997432709
61	349.07162	49.62334	435.00806	244.69266	182.90475	116.355034	35.979794	143.70761	14.359539	248000	6.198883e-09	151.45183	-0.055269096	-33.237976	0.72162044	0.01511928	0.28525	1.6637910509109497	0.21081271022195355	54.0	634.1784398555756
62	393.6788	41.887016	521.0793	339.26038	209.36842	120.55086	35.40926	145.95897	14.7576275	252000	0.0	111.31993	-0.05980927	-45.97805	0.7143575	0.013120137	0.3025	1.6822229897975922	0.19494006604258227	79.0	644.4703197479248
63	361.15854	40.16956	417.34305	245.09511	183.4762	122.40862	38.156933	150.83505	15.500975	256000	1.4483929e-08	82.18722	-0.05522273	-16.010246	0.7081749	0.0151838055	0.27925	1.674533497095108	0.21240932418287128	50.0	654.8913924694061
64	378.66812	42.81725	480.05988	315.15237	193.9	124.19744	37.460358	152.01936	15.212017	260000	-9.059906e-09	91.64534	-0.0122845685	-20.158257	0.7030898	0.017779816	0.23325	1.6582891380786895	0.2077482325819662	5.0	664.9098608493805
65	389.14	55.79553	487.35193	268.78714	202.10527	124.16524	37.01574	153.71779	15.3327465	264000	-1.192093e-10	172.3988	-0.011745863	-51.983765	0.7019245	0.020393489	0.25975	1.6384110832214356	0.2013946359289997	4.0	674.964540719986
66	412.83252	64.02831	545.6436	294.75134	215.83333	129.2552	36.35168	155.78017	15.319566	268000	-6.6757204e-09	62.53845	-0.013433515	-16.012947	0.7010645	0.015323215	0.22175	1.6376874101161958	0.18012462239247165	5.0	685.0954008102417
67	389.06683	52.805603	497.50323	318.13998	205.8421	128.50342	36.509785	156.62471	15.103133	272000	-1.07288365e-08	132.17123	-0.041546997	-49.03247	0.7003797	0.015092246	0.23475	1.599450442790985	0.19997638388042482	26.0	695.3756530284882
68	439.19122	59.01449	565.5249	340.19095	231.47058	127.11475	35.5868	156.00227	13.315582	276000	1.192093e-10	160.64494	-0.037329648	-66.97709	0.6999965	0.015780304	0.239	1.6613279509544372	0.20581766521161973	21.0	705.6076529026031
69	405.70737	62.66422	511.40643	287.54007	209.72223	129.79797	36.519123	159.91498	15.195193	280000	7.033348e-09	142.2762	-0.0162166	-27.775734	0.69853777	0.0152980555	0.22475	1.6974315345287323	0.17722489021168097	6.0	715.9294176101685
70	413.56473	64.76601	567.4318	356.34067	219.05556	130.09726	38.07208	161.50427	14.884695	284000	-7.033348e-09	133.45183	-0.04155821	-42.72245	0.69760156	0.015140456	0.228	1.6498183822631836	0.20255896757302902	25.0	726.185120344162
